ENSEMBL	ENTREZID	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000103793	93714	Pcdhga6	protocadherin gamma subfamily A, 6	7441.84726575906	0.973206991690157	0.0573490944187297	16.9709337205714	1.34772015305421e-64	1.8204861962177e-62
ENSMUSG00000022197	68070	Pdzd2	PDZ domain containing 2	6222.32793591106	1.83343308434779	0.108064796075076	16.9666908777174	1.44868858597769e-64	1.94408327106497e-62
ENSMUSG00000033576	71939	Apol6	apolipoprotein L 6	4833.36749764712	1.76503929104129	0.104128731181211	16.9536161366959	1.80972333256173e-64	2.41280775741283e-62
ENSMUSG00000103144	93709	Pcdhga1	protocadherin gamma subfamily A, 1	7348.89588038698	0.972677105223574	0.0574496306191381	16.9320127202576	2.61290596906928e-64	3.46117324883422e-62
ENSMUSG00000052974	13107	Cyp2f2	cytochrome P450, family 2, subfamily f, polypeptide 2	970.266101819748	1.46190753902173	0.0863293502356676	16.9292037552702	2.74062297687479e-64	3.60708147187135e-62
ENSMUSG00000040147	109731	Maob	monoamine oxidase B	979.008950516451	1.41015174406965	0.0833004352039948	16.9248740265135	2.94977465142209e-64	3.85762886261136e-62
ENSMUSG00000045136	73710	Tubb2b	tubulin, beta 2B class IIB	223.12446185356	-2.6219396187283	0.153589896156724	-16.9183454080172	3.29559483695053e-64	4.28260463242205e-62
ENSMUSG00000045658	98496	Pid1	phosphotyrosine interaction domain containing 1	1584.8939363157	1.03559116862291	0.0612176721799546	16.9169439438322	3.37494295944594e-64	4.35813388951849e-62
ENSMUSG00000103897	93716	Pcdhga8	protocadherin gamma subfamily A, 8	7364.15447302395	0.962407490619058	0.0569343597781605	16.9048549806917	4.14342860934556e-64	5.31705476294269e-62
ENSMUSG00000103472	93715	Pcdhga7	protocadherin gamma subfamily A, 7	7476.20743995732	0.969195986518746	0.0573636981083397	16.8966677169614	4.76060946829587e-64	6.07110767720812e-62
ENSMUSG00000103749	93702	Pcdhgb5	protocadherin gamma subfamily B, 5	7341.11399849131	0.977533129222798	0.0578951342389748	16.8856116082495	5.74181875745358e-64	7.27722362518747e-62
ENSMUSG00000102222	93722	Pcdhga10	protocadherin gamma subfamily A, 10	7457.02799664574	0.963051443289593	0.0570505397550974	16.8817075337043	6.13445182251522e-64	7.72715121594371e-62
ENSMUSG00000103088	93703	Pcdhgb6	protocadherin gamma subfamily B, 6	7472.02167593399	0.964648565214805	0.0571660840761437	16.8755267911072	6.81146192730368e-64	8.52761806654873e-62
ENSMUSG00000026821	19730	Ralgds	ral guanine nucleotide dissociation stimulator	5504.15676553489	1.22073219167047	0.0724512022361581	16.8488524619307	1.06970214472504e-63	1.33109845063603e-61
ENSMUSG00000041957	67451	Pkp2	plakophilin 2	963.059799204511	-1.53362322255079	0.0909998067594352	-16.8399517636088	1.24337807320632e-63	1.53789389151038e-61
ENSMUSG00000027520	73884	Zdbf2	zinc finger, DBF-type containing 2	75.4276601745284	-4.57557148069622	0.237747629835968	-16.8272539699052	1.54084447216014e-63	1.88313206561857e-61
ENSMUSG00000103332	93710	Pcdhga2	protocadherin gamma subfamily A, 2	7364.28762236378	0.967535289811513	0.0575015391403415	16.8273086503547	1.53942238965645e-63	1.88313206561857e-61
ENSMUSG00000027829	56706	Ccnl1	cyclin L1	5313.28967128389	-1.47245185524411	0.0878743416175945	-16.7536290579667	5.32748766331662e-63	6.47242465699507e-61
ENSMUSG00000028121	29815	Bcar3	breast cancer anti-estrogen resistance 3	1508.67362193397	1.57963613807865	0.0943029588570222	16.7481435501256	5.84211021367377e-63	7.05589452394999e-61
ENSMUSG00000047963	52331	Stbd1	starch binding domain 1	510.074854769584	-1.5462808612953	0.092203010716199	-16.7452096365598	6.13738856957004e-63	7.36917322283111e-61
ENSMUSG00000103585	93701	Pcdhgb4	protocadherin gamma subfamily B, 4	7413.71119911418	0.964387688127861	0.0576271780206609	16.7359941798066	7.16507304075665e-63	8.55309765539626e-61
ENSMUSG00000102748	93700	Pcdhgb2	protocadherin gamma subfamily B, 2	7426.26492653627	0.963164146466041	0.0575935893009904	16.7244924160393	8.6913494774763e-63	1.03150744203204e-60
ENSMUSG00000102428	93724	Pcdhga12	protocadherin gamma subfamily A, 12	7392.30911164603	0.974292303559515	0.0584154152764704	16.6797451517785	1.84002197411569e-62	2.15881892414533e-60
ENSMUSG00000102742	93723	Pcdhga11	protocadherin gamma subfamily A, 11	7381.91738602851	0.965311873050613	0.0578767277103764	16.6797978228694	1.83840038358572e-62	2.15881892414533e-60
ENSMUSG00000028811	107271	Yars	tyrosyl-tRNA synthetase	2361.19074124281	-0.942223532892288	0.0564917636160378	-16.677289891156	1.91721534551687e-62	2.23660599284957e-60
ENSMUSG00000024395	225341	Lims2	LIM and senescent cell antigen like domains 2	406.20987582371	-1.88990607156273	0.113063805380738	-16.669350429264	2.18961076321134e-62	2.5256791118121e-60
ENSMUSG00000104346	93711	Pcdhga3	protocadherin gamma subfamily A, 3	7392.75036619541	0.962915205620183	0.0577686259992401	16.6695287043232	2.18309027404072e-62	2.5256791118121e-60
ENSMUSG00000103677	93712	Pcdhga4	protocadherin gamma subfamily A, 4	7387.76517789493	0.967343156205117	0.0581709504059629	16.6303655191251	4.20024086564022e-62	4.81784052811871e-60
ENSMUSG00000076431	20677	Sox4	SRY (sex determining region Y)-box 4	2789.40340449477	-1.46947590071628	0.0884329881819449	-16.6106310732358	5.83758455633267e-62	6.6587381172568e-60
ENSMUSG00000023045	223920	Soat2	sterol O-acyltransferase 2	125.968174234835	-2.9421096211839	0.174262857867596	-16.5313643659775	2.18149339784372e-61	2.47460897483576e-59
ENSMUSG00000027068	241452	Dhrs9	dehydrogenase/reductase (SDR family) member 9	267.250693504421	-2.21699244883136	0.134475221979329	-16.3948828561251	2.08041348791295e-60	2.33415572316004e-58
ENSMUSG00000033083	210789	Tbc1d4	TBC1 domain family, member 4	3250.68974722669	1.41110581229376	0.0861643622533875	16.3817759348367	2.58095925387482e-60	2.8800138804651e-58
ENSMUSG00000031960	234734	Aars	alanyl-tRNA synthetase	7152.4132829684	-1.0225363725951	0.0624559458509693	-16.371375029988	3.06216687793108e-60	3.39850866690167e-58
ENSMUSG00000052085	76088	Dock8	dedicator of cytokinesis 8	209.571285267073	2.72512228624593	0.162602606721237	16.3547326722333	4.02470735635065e-60	4.44275760433288e-58
ENSMUSG00000103037	93699	Pcdhgb1	protocadherin gamma subfamily B, 1	7390.12263874938	0.962333365184718	0.0588913158618708	16.3418809161829	4.96958829428719e-60	5.45644849509651e-58
ENSMUSG00000042726	231712	Trafd1	TRAF type zinc finger domain containing 1	6311.3828183265	1.55385702182276	0.0952506217443764	16.3150292858333	7.716917504517e-60	8.42785905333739e-58
ENSMUSG00000049892	19416	Rasd1	RAS, dexamethasone-induced 1	1836.26550063271	1.46499810755196	0.0900102915810495	16.2804760633525	1.35808311297519e-59	1.47535251193686e-57
ENSMUSG00000051451	233490	Crebzf	CREB/ATF bZIP transcription factor	2496.85207246774	-1.20240062596555	0.073854567019504	-16.2776675319818	1.4218598376985e-59	1.53650664145398e-57
ENSMUSG00000056749	18030	Nfil3	nuclear factor, interleukin 3, regulated	2817.37154951782	-1.24769708118286	0.0768044379700054	-16.2425234293264	2.52327471328813e-59	2.71245426247287e-57
ENSMUSG00000006273	11966	Atp6v1b2	ATPase, H+ transporting, lysosomal V1 subunit B2	7175.43492301347	-0.876430432391134	0.0539813414877753	-16.2353095959014	2.83812411265655e-59	3.0350189729721e-57
ENSMUSG00000056708	15939	Ier5	immediate early response 5	2299.33574436422	-1.52117427782424	0.0937378876729542	-16.2215156972223	3.55316955960028e-59	3.77998328485559e-57
ENSMUSG00000037434	22782	Slc30a1	solute carrier family 30 (zinc transporter), member 1	461.657376350957	-1.44591465758108	0.0893023949192506	-16.1668784245086	8.63648291515731e-59	9.14042614505206e-57
ENSMUSG00000032575	74840	Manf	mesencephalic astrocyte-derived neurotrophic factor	3042.54607698406	-1.00736832407082	0.062352521964925	-16.1541442357599	1.06181891837356e-58	1.11801364266903e-56
ENSMUSG00000029650	71706	Slc46a3	solute carrier family 46, member 3	345.900426601355	2.036158467076	0.125306076198041	16.1438133296519	1.25539704403961e-58	1.31509245450108e-56
ENSMUSG00000003032	16600	Klf4	Kruppel-like factor 4 (gut)	1755.37042917634	-1.46445707745091	0.0909852893746139	-16.0878791570547	3.10285591610685e-58	3.23390038931501e-56
ENSMUSG00000028024	13809	Enpep	glutamyl aminopeptidase	528.850764807317	-1.63150839710919	0.101288198767473	-16.0852183952817	3.23908075923976e-58	3.35882859336923e-56
ENSMUSG00000044813	230126	Shb	src homology 2 domain-containing transforming protein B	542.981798414696	-2.11907146278434	0.131774805676813	-16.042407796481	6.46004187212125e-58	6.66520501097455e-56
ENSMUSG00000022836	107589	Mylk	myosin, light polypeptide kinase	908.907627367061	1.52855239740632	0.0953443025219212	16.0271853300815	8.253745077235e-58	8.47329469628945e-56
ENSMUSG00000033220	19354	Rac2	Rac family small GTPase 2	610.306338418728	1.62190040275923	0.101396678579128	15.9785878642061	1.80181631159364e-57	1.84054191590252e-55
ENSMUSG00000018507	22368	Trpv2	transient receptor potential cation channel, subfamily V, member 2	775.343905022673	-1.69785840592259	0.106196881856092	-15.9688447414722	2.10651380073967e-57	2.14113571073202e-55
ENSMUSG00000018796	14081	Acsl1	acyl-CoA synthetase long-chain family member 1	13370.7980643984	-0.960885282499011	0.0601815398841686	-15.9665920834785	2.18396963124776e-57	2.20892928417631e-55
ENSMUSG00000034614	216505	Pik3ip1	phosphoinositide-3-kinase interacting protein 1	998.340779038003	1.37510608988628	0.0862406046021212	15.9377862514613	3.46409728153065e-57	3.48651202864644e-55
ENSMUSG00000060477	108960	Irak2	interleukin-1 receptor-associated kinase 2	907.246549415432	-1.09714057748772	0.0688360329092528	-15.9308118192039	3.87296003124685e-57	3.87900562739318e-55
ENSMUSG00000019838	72472	Slc16a10	solute carrier family 16 (monocarboxylic acid transporters), member 10	1349.9691891053	-1.24485377659805	0.0785815279597774	-15.8370247279238	1.72805953646221e-56	1.72235526226418e-54
ENSMUSG00000027712	11747	Anxa5	annexin A5	11707.9184465221	-0.778657390906972	0.0492665421374518	-15.8047072208582	2.88728548199812e-56	2.86385244040509e-54
ENSMUSG00000046062	108954	Ppp1r15b	protein phosphatase 1, regulatory subunit 15B	7303.79814142142	-0.833838174161316	0.0528499197139623	-15.7771189632064	4.47136583312308e-56	4.41375400411938e-54
ENSMUSG00000053581	100494	Zfand2a	zinc finger, AN1-type domain 2A	1176.7339020472	-1.02983490529777	0.0654361772179863	-15.7334567871241	8.92051296585927e-56	8.7634436466518e-54
ENSMUSG00000025140	209027	Pycr1	pyrroline-5-carboxylate reductase 1	372.33427605189	-1.74090159936134	0.110439338694792	-15.725514988945	1.01125249763708e-55	9.88716013404029e-54
ENSMUSG00000035049	107094	Rrp12	ribosomal RNA processing 12 homolog	920.117165183694	-1.0733914528325	0.0684732920111857	-15.6707476285215	2.39742657959591e-55	2.33288921953854e-53
ENSMUSG00000038178	215113	Slc43a2	solute carrier family 43, member 2	2654.11260239541	1.08708682804041	0.0695671511692095	15.6271700146368	4.75455257667043e-55	4.60473931623572e-53
ENSMUSG00000029657	15505	Hsph1	heat shock 105kDa/110kDa protein 1	3883.70278913262	-1.11101688840951	0.0711063650919345	-15.6234299866744	5.04188031356704e-55	4.8600885726835e-53
ENSMUSG00000045333	94187	Zfp423	zinc finger protein 423	794.652347070446	1.41418194127193	0.0906281371245808	15.5991068994666	7.38195752073036e-55	7.08253980446896e-53
ENSMUSG00000025283	20229	Sat1	spermidine/spermine N1-acetyl transferase 1	3581.01976003626	-1.29951961383838	0.0834882222173464	-15.5621883450758	1.31523995850464e-54	1.25602357339616e-52
ENSMUSG00000023367	66058	Tmem176a	transmembrane protein 176A	5428.91370487605	0.995384289306215	0.0641331018040925	15.5215044693893	2.48163628680508e-54	2.35893315929083e-52
ENSMUSG00000032064	330938	Dixdc1	DIX domain containing 1	1682.46396113497	1.25889909447597	0.0811950725289308	15.5024382300359	3.33973751228502e-54	3.15997652544866e-52
ENSMUSG00000063415	232174	Cyp26b1	cytochrome P450, family 26, subfamily b, polypeptide 1	568.603626422617	-1.77476873852435	0.114426358944389	-15.4821970402513	4.57575183175257e-54	4.30960259676806e-52
ENSMUSG00000029379	330122	Cxcl3	chemokine (C-X-C motif) ligand 3	458.152939893868	-1.89187207098593	0.122191831074399	-15.4477835170098	7.80826545035252e-54	7.32051626605653e-52
ENSMUSG00000030268	12035	Bcat1	branched chain aminotransferase 1, cytosolic	1003.4026995971	-1.39352592375307	0.0902588198782598	-15.4283184721476	1.05585471096934e-53	9.85400405710109e-52
ENSMUSG00000025950	15926	Idh1	isocitrate dehydrogenase 1 (NADP+), soluble	23392.1830623258	1.02719490165164	0.0666453505229514	15.413787837302	1.32228695690208e-53	1.22847039814993e-51
ENSMUSG00000027513	18534	Pck1	phosphoenolpyruvate carboxykinase 1, cytosolic	444.802482991905	-3.5795195499623	0.229094972025549	-15.3975664190167	1.69945731262906e-53	1.57176835778828e-51
ENSMUSG00000006221	29818	Hspb7	heat shock protein family, member 7 (cardiovascular)	1059.05145701449	-1.56990898931011	0.101992077551656	-15.384610900143	2.07620831586712e-53	1.91160130678851e-51
ENSMUSG00000032440	21813	Tgfbr2	transforming growth factor, beta receptor II	9687.90209176744	1.0772120572249	0.0700339907647651	15.3813414505722	2.18375953176243e-53	2.00164958509582e-51
ENSMUSG00000021070	12062	Bdkrb2	bradykinin receptor, beta 2	230.871452995968	-2.20882398492904	0.142980615191508	-15.3484127318445	3.62958747105786e-53	3.31211955358933e-51
ENSMUSG00000101970	69170	Chaserr	CHD2 adjacent suppressive regulatory RNA	956.51341069341	-1.18485348353772	0.0772421444321233	-15.3324945562734	4.63826352071793e-53	4.19527870517095e-51
ENSMUSG00000027562	12349	Car2	carbonic anhydrase 2	555.775868622035	-1.40379816701495	0.0915349704967865	-15.3216149481372	5.48378917017539e-53	4.93829645798426e-51
ENSMUSG00000020121	117600	Srgap1	SLIT-ROBO Rho GTPase activating protein 1	545.320535175549	-1.65641066297691	0.107994746224577	-15.3153338438698	6.04009574320952e-53	5.41551291701213e-51
ENSMUSG00000029570	16848	Lfng	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	550.753344501845	2.39569605497189	0.15592270027793	15.2735467645158	1.14757848981726e-52	1.02443832838817e-50
ENSMUSG00000038859	66898	Baiap2l1	BAI1-associated protein 2-like 1	152.963382342174	-2.24555610893815	0.145615303384019	-15.272063785165	1.17397989996316e-52	1.04346992666855e-50
ENSMUSG00000050910	237988	Cdr2l	cerebellar degeneration-related protein 2-like	1330.28982155829	-1.29464815227342	0.0847374093416072	-15.2710527017081	1.19232605960404e-52	1.05520856274958e-50
ENSMUSG00000032115	12282	Hyou1	hypoxia up-regulated 1	5583.88995666547	-0.932940205062335	0.0612526399519763	-15.2300097325871	2.23558232596032e-52	1.9699989835458e-50
ENSMUSG00000045414	68861	Dipk2a	divergent protein kinase domain 2A	1536.60977877778	-1.07403702117493	0.0705078964986437	-15.2286454033708	2.28272153877375e-52	2.0029418219702e-50
ENSMUSG00000031538	18791	Plat	plasminogen activator, tissue	1814.03997082495	1.08149936466269	0.071371128405779	15.1489091193179	7.7034646879399e-52	6.73053348820349e-50
ENSMUSG00000021943	14560	Gdf10	growth differentiation factor 10	373.905168881779	1.75929585616303	0.115795362336287	15.1464455064369	7.99766362397674e-52	6.95796735285976e-50
ENSMUSG00000049791	14366	Fzd4	frizzled class receptor 4	2998.1426083666	1.07607636360691	0.0714330946458375	15.066801927128	2.67764272756007e-51	2.31971985157229e-49
ENSMUSG00000027333	228608	Smox	spermine oxidase	910.009183568959	-1.66588019192648	0.110856967811323	-15.0099866732432	6.31603943702979e-51	5.44877822357545e-49
ENSMUSG00000005413	15368	Hmox1	heme oxygenase 1	24916.926081776	-1.28407843171929	0.0856118783092429	-14.9962504337958	7.76857203617657e-51	6.64601337694906e-49
ENSMUSG00000026883	69601	Dab2ip	disabled 2 interacting protein	3400.64858655561	1.31023397591257	0.0873741486257438	14.996409785268	7.74994810734253e-51	6.64601337694906e-49
ENSMUSG00000038366	16796	Lasp1	LIM and SH3 protein 1	8931.04928572638	0.726902839943604	0.0487082179743456	14.923492119416	2.31816829018013e-50	1.97496395576674e-48
ENSMUSG00000031594	234199	Fgl1	fibrinogen-like protein 1	454.367038054888	1.52891404020842	0.102282960465792	14.918237765692	2.50810101574931e-50	2.12794752294896e-48
ENSMUSG00000002845	67846	Tmem39a	transmembrane protein 39a	1116.46185936691	-1.0244887141363	0.0688691394807108	-14.8713177236076	5.06073546866048e-50	4.27600907993979e-48
ENSMUSG00000047648	71865	Fbxo30	F-box protein 30	1515.25129329119	-1.22081090205542	0.0824005633436621	-14.8104600426204	1.25379264550548e-49	1.05503568022617e-47
ENSMUSG00000029777	353172	Gars	glycyl-tRNA synthetase	6564.11012883999	-0.860162698299054	0.0582700756049762	-14.7612058060412	2.60579905578005e-49	2.17488887045837e-47
ENSMUSG00000043421	69573	Hilpda	hypoxia inducible lipid droplet associated	1663.19620311197	-1.29473746041679	0.0877616596658734	-14.7457748041174	3.27539027567728e-49	2.72268474251845e-47
ENSMUSG00000037815	12385	Ctnna1	catenin (cadherin associated protein), alpha 1	9391.949905382	-0.728553843374988	0.0494564645707201	-14.7309413859792	4.07982725480648e-49	3.37770214498736e-47
ENSMUSG00000032633	216805	Flcn	folliculin	2559.46784296139	-0.969963480744291	0.0659558332566309	-14.7046241585947	6.02042507631019e-49	4.96431195448999e-47
ENSMUSG00000064225	75552	Paqr9	progestin and adipoQ receptor family member IX	147.078022898168	-2.18890166187699	0.147559907308687	-14.6717933425499	9.77275755440944e-49	8.02617032428538e-47
ENSMUSG00000052392	171282	Acot4	acyl-CoA thioesterase 4	273.536842876692	-1.9745130402437	0.134039843031214	-14.6701281388961	1.00155740167731e-48	8.19281935109103e-47
ENSMUSG00000087006	620695	Gm13889	predicted gene 13889	350.946131585084	-2.25951995976205	0.15342088461795	-14.6544992072802	1.26082809081082e-48	1.02727469684634e-46
ENSMUSG00000034116	22324	Vav1	vav 1 oncogene	307.515898473267	2.1290548333814	0.144814100192171	14.598432645571	2.87376374452156e-48	2.33217854555402e-46
ENSMUSG00000022126	16365	Acod1	aconitate decarboxylase 1	3549.10817012311	1.23657916254097	0.0849431470493156	14.5579065876059	5.20267375132533e-48	4.20556289221306e-46
